Kod 	Klartext
158312 	Borgstena
158313 	Tämta
158314 	Vänga
158315 	Bredared
158316 	Sandhult
158317 	Töllsjö
158318 	Bollebygd
158319 	Seglora
158320 	Kinnarumma
1584 	Ulricehamn
158400 	Ulricehamn
158401 	Ulricehamn
158402 	Kärråkra
158403 	Södra vånga
158404 	Möne
158405 	Hällstad
158406 	Murum
158407 	Grovare
158408 	Fänneslunda
158409 	Härna
158410 	Södra ving
158411 	Varnum
158412 	Södra säm
158413 	Finnekumla
158414 	Tvärred
158415 	Marbäck
158416 	Gällstad
158417 	Grönahög
158418 	Strängsered
158419 	Gullered
158420 	Hössna
158421 	Liared
158422 	Kölingared
158423 	Knätte
158424 	Böne
158425 	Kölaby
158426 	Humla
158427 	Blidsberg
158428 	Dalum
158429 	Timmele
1585 	Åmål
158500 	Åmål
158501 	Åmål
158503 	Mo
158504 	Tösse med tydje
158505 	Ånimskog
158506 	Fröskog
158507 	Edsleskog
159900 	Stad
16 	Skaraborgs län
160101 	Karaby
160102 	Tun
160103 	Friel
1602 	Grästorp
160201 	Täng
160202 	Håle
160203 	Särestad
160204 	Flakeberg
160205 	Bjärby
160206 	Ås
160207 	Sal
160208 	Flo
160209 	Tengene
160210 	Trökörna
160211 	Längnum
160212 	Hyringa
1603 	Essunga
160301 	Malma
160302 	Främmestad
160303 	Bäreberg
160304 	Essunga
160305 	Kyrkås
160306 	Fåglum
160307 	Barne-åsaka
160308 	Lekåsa
160401 	Eling
160402 	Bitterna
160403 	Laske-vedum
160404 	Södra lundby
160501 	Larv
160502 	Längjum
160503 	Tråvad
160601 	Hällum
160602 	Skarstad
160603 	Önum
160604 	Naum
160605 	Södra kedum
160606 	Ryda
160701 	Sparlösa
160702 	Slädene
160703 	Levene
160704 	Long
160801 	Uvered
160802 	Järpås
160803 	Häggesled
160901 	Lavad
160902 	Gillstad
160903 	Tranum
160904 	Tådene
160905 	Norra kedum
160906 	Väla
160907 	Örslösa
160908 	Söne
161001 	Skalunda
161002 	Rackeby
161003 	Strö
161004 	Otterstad
161005 	Sunnersberg
161006 	Gösslunda
161101 	Råda
161102 	Mellby
161103 	Kållands-åsaka
161201 	Hovby
161202 	Norra härene
161203 	Lindärva
161204 	Hasslösa
161205 	Sävare
161301 	Skeby
161302 	Hangelösa
161303 	Ova
161304 	Ledsjö
161305 	Skälvum
161306 	Broby
161307 	Källby
161308 	Husaby
161309 	Kinne-kleva
161401 	Kestad
161402 	Fullösa
161403 	Forshem
161404 	Österplana
161405 	Medelplana
161406 	Västerplana
161501 	Istrum
161502 	Öglunda
161503 	Eggby
161504 	Varnhem
161505 	Norra lundby
161506 	Skärv
161507 	Norra ving
161508 	Stenum
161509 	Skånings-åsaka
161601 	Händene
161602 	Synnerby
161603 	Marum
161604 	Härlunda
161605 	Vinköl
161606 	Västra gerum
161607 	Skallmeja
161701 	Saleby
161702 	Trässberg
161703 	Härjevad
161801 	Jung
161802 	Fyrunga
161803 	Kvänum
161804 	Öttum
161805 	Norra vånga
161806 	Edsvära
161901 	Trävattna
161902 	Hällestad
161903 	Floby
161904 	Sörby
161905 	Gökhem
161906 	Ullene
161907 	Vilske-kleva
161908 	Marka
161909 	Göteve
161910 	Grolanda
161911 	Jäla
162001 	Börstig
162002 	Brismene
162003 	Kinneved
162004 	Vårkumla
162005 	Luttra
162101 	Falköpings stadsförs.
162102 	Karleby
162103 	Åsle
162104 	Tiarp
162105 	Mularp
162106 	Slöta
162107 	Kälvene
162108 	Näs
162109 	Vartofta-åsaka
162110 	Yllestad
162111 	Vistorp
1622 	Mullsjö
162201 	Utvängstorp
162202 	Sandhem
162203 	Nykyrka
162204 	Bjurbäck
1623 	Habo
162301 	Habo
162302 	Gustav adolf
162303 	Brandstorp
162401 	Brandstorp
162402 	Södra fågelås
162403 	Norra fågelås
162501 	Härja
162502 	Daretorp
162503 	Velinga
162504 	Baltak
162505 	Agnetorp
162601 	Fröjered
162602 	Fridene
162603 	Korsberga
162701 	Ottravad
162702 	Suntak
162703 	Vättak
162704 	Kymbo
162705 	Valstad
162706 	Hångsdala
162707 	Skörstorp
162708 	Östra gerum
162709 	Dimbo
162710 	Varv
162711 	Acklinga
162712 	Hömb
162713 	Kungslena
162801 	Högstena
162802 	Dala
162803 	Borgunda
162804 	Stenstorp
162805 	Brunnhem
162806 	Segerstad
162807 	Södra kyrketorp
162808 	Valtorp
162809 	Håkantorp
162901 	Torbjörntorp
162902 	Gudhem
162903 	Östra tunhem
162904 	Ugglum
162905 	Bjurum
162906 	Sätuna
162907 	Bjärka
162908 	Hornborga
162909 	Broddetorp
162910 	Bolum
163001 	Häggum
163002 	Rådene
163003 	Sjogerstad
163004 	Norra kyrketorp
163005 	Hagelberg
163101 	Ljunghem
163102 	Edåsa
163103 	Varola
163104 	Forsby
163105 	Sventorp
163106 	Värsås
163107 	Mofalla
163201 	Locketorp
163202 	Väring
163203 	Horn
163204 	Binneberg
163205 	Frösve
163206 	Säter
163301 	Berg
163302 	Lerdala
163303 	Timmersdala
163304 	Böja
163401 	Flistad
163402 	Götlunda
163403 	Vad
163501 	Sveneby
163502 	Hjälstad
163503 	Trästena
163504 	Fägre
163505 	Mo
163506 	Bällefors
163507 	Ekeskog
163508 	Beateberg
163601 	Ransberg
163602 	Brevik
163603 	Mölltorp
1637 	Karlsborg
163700 	Karlsborg
163701 	Karlsborg
163702 	Brevik
163703 	Mölltorp
163704 	Undenäs
163801 	Undenäs
163802 	Halna
163901 	Ullervad
163902 	Utby
163903 	Ekby
163904 	Tidavad
163905 	Odensåker
163906 	Låstad
163907 	Ek
164001 	Lugnås
164002 	Bredsäter
164003 	Björsäter
164101 	Torsö
164102 	Enåsa
164103 	Hassle
164104 	Berga
164105 	Färed
164200 	Lyrestad
164201 	Lyrestad
1643 	Gullspång
164300 	Amnehärad
164301 	Amnehärad
164302 	Hova
164303 	Södra råda
164401 	Hova
164402 	Älgarås
164501 	Finnerödja
164502 	Tived
165900 	Landsbygd
1660 	Vara
166000 	Vara
166001 	Vara
166002 	Sparlösa
166003 	Slädene
166004 	Levene
166005 	Long
166006 	Hällum
166007 	Skarstad
166008 	Önum
166009 	Naum
166010 	Södra kedum
166011 	Ryda
166012 	Eling
166013 	Bitterna
166014 	Laske-vedum
166015 	Södra lundby
166016 	Malma
166017 	Främmestad
166018 	Bäreberg
166019 	Essunga
166020 	Kyrkås
166021 	Fåglum
166022 	Barne-åsaka
166023 	Lekåsa
166024 	Larv
166025 	Längjum
166026 	Tråvad
166027 	Jung
166028 	Fyrunga
166029 	Kvänum
166030 	Öttum
166031 	Norra vånga
166032 	Edsvära
1661 	Götene
166101 	Sil
166102 	Götene
166103 	Kinne-vedum
166104 	Holmestad
166105 	Vättlösa
166106 	Skeby
166107 	Hangelösa
166108 	Ova
166109 	Ledsjö
166110 	Skälvum
166111 	Broby
166112 	Källby
166113 	Husaby
166114 	Kinne-kleva
166115 	Kestad
166116 	Fullösa
166117 	Forshem
166118 	Österplana
166119 	Medelplana
166120 	Västerplana
1662 	Tibro
166200 	Tibro
166201 	Tibro
166202 	Ransberg
1663 	Töreboda
166301 	Töreboda
166302 	Fredsberg
166303 	Bäck
166304 	Sveneby
166305 	Hjälstad
166306 	Trästena
166307 	Fägre
166308 	Mo
166309 	Bällefors
166310 	Ekeskog
166311 	Beateberg
166312 	Halna
166313 	Älgarås
167900 	K—ping
1680 	Mariestad
168001 	Mariestad
168002 	Leksberg
168003 	Ullervad
168004 	Utby
168005 	Ekby
168006 	Tidavad
168007 	Odensåker
168008 	Låstad
168009 	Ek
168010 	Lugnås
168011 	Bredsäter
168012 	Björsäter
168013 	Torsö
168014 	Enåsa
168015 	Hassle
168016 	Berga
168017 	Färed
168018 	Lyrestad
1681 	Lidköping
168100 	Lidköping
168101 	Lidköping
168102 	Uvered
168103 	Järpås
168104 	Häggesled
168105 	Råda
168106 	Mellby
168107 	Kållands-åsaka
168108 	Skalunda
168109 	Rackeby
168110 	Strö
168111 	Otterstad
168112 	Sunnersberg
168113 	Gösslunda
168114 	Saleby
168115 	Trässberg
168116 	Härjevad
168117 	Karaby
168118 	Tun
168119 	Friel
168120 	Hovby
168121 	Norra härene
168122 	Lindärva
168123 	Hasslösa
168124 	Sävare
168125 	Lavad
168126 	Gillstad
168127 	Tranum
168128 	Tådene
168129 	Norra kedum
168130 	Väla
168131 	Örslösa
168132 	Söne
1682 	Skara
168200 	Skara
168201 	Skara
168202 	Istrum
168203 	Öglunda
168204 	Eggby
168205 	Varnhem
168206 	Norra lundby
168207 	Skärv
168208 	Norra ving
168209 	Stenum
168210 	Skånings-åsaka
168211 	Händene
168212 	Synnerby
168213 	Marum
168214 	Härlunda
168215 	Vinköl
168216 	Västra gerum
168217 	Skallmeja
168218 	Bjärka
1683 	Skövde
168301 	Skövde
168302 	Skövde
168303 	Våmb
168304 	Ryd
168305 	Häggum
168306 	Rådene
168307 	Sjogerstad
168308 	Norra kyrketorp
168309 	Hagelberg
168310 	Ljunghem
168311 	Edåsa
168312 	Varola
168313 	Forsby
168314 	Sventorp
168315 	Värsås
168316 	Locketorp
168317 	Väring
168318 	Horn
168319 	Binneberg
168320 	Frösve
168321 	Säter
168322 	Berg
168323 	Lerdala
168324 	Timmersdala
168325 	Böja
168326 	Flistad
168327 	Götlunda
168328 	Vad
168329 	Vreta
1684 	Hjo
168401 	Hjo stadsförs
168402 	Hjo landsförs
168403 	Grevbäck
168404 	Mofalla
168405 	Södra fågelås
168406 	Norra fågelås
168407 	Fridene
168408 	Korsberga
1685 	Tidaholm
168500 	Tidaholm
168501 	Tidaholm
168502 	Härja
168503 	Daretorp
168504 	Velinga
168505 	Baltak
168506 	Agnetorp
168507 	Fröjered
168508 	Ottravad
168509 	Suntak
168510 	Vättak
168511 	Kymbo
168512 	Valstad
168513 	Hångsdala
168514 	Östra gerum
168515 	Dimbo
168516 	Varv
168517 	Acklinga
168518 	Hömb
168519 	Kungslena
1686 	Falköping
168601 	Falköpings stadsförs.
168602 	Friggeråker
168603 	Trävattna
168604 	Hällestad
168605 	Floby
168606 	Sörby
168607 	Gökhem
168608 	Ullene
168609 	Vilske-kleva
168610 	Marka
168611 	Göteve
168612 	Grolanda
168613 	Jäla
168614 	Börstig
168615 	Brismene
168616 	Kinneved
168617 	Vårkumla
168618 	Luttra
168619 	Falköpings stadsförs.
168620 	Karleby
168621 	Åsle
168622 	Tiarp
168623 	Mularp
168624 	Slöta
168625 	Kälvene
168626 	Näs
168627 	Vartofta-åsaka
168628 	Yllestad
168629 	Vistorp
168630 	Skörstorp
168631 	Högstena
168632 	Dala
168633 	Borgunda
168634 	Stenstorp
168635 	Brunnhem
168636 	Segerstad
168637 	Södra kyrketorp
168638 	Valtorp
168639 	Håkantorp
168640 	Torbjörntorp
168641 	Gudhem
168642 	Östra tunhem
168643 	Ugglum
168644 	Bjurum
168645 	Sätuna
168646 	Hornborga
168647 	Broddetorp
168648 	Bolum
168649 	Fivlered
168650 	Solberga
168651 	Norra åsarp
168652 	Smula
169900 	Stad
170101 	Rudskoga
170102 	Södra råda
170103 	Visnums-kil
170104 	Visnum
170201 	Ölme
170202 	Väse
170300 	Östra fågelvik
170401 	Bjurtjärn
170402 	Lungsund
170500 	Kroppa
170501 	Kroppa
170601 	Brattfors
170602 	Filipstad
170603 	Nordmark
170604 	Gåsborn
170700 	Rämmen
170701 	Rämmen
170801 	Norra finnskoga
170802 	Södra finnskoga
170803 	Dalby
170900 	Norra ny
170901 	Norra ny
171000 	Ekshärad
171001 	Ekshärad
171100 	Gustav adolf
171101 	Gustav adolf
171201 	Norra råda
171202 	Sunnemo
171301 	Älvsbacka
171302 	Nyed
171303 	Alster
171401 	Nedre ullerud
171402 	Övre ullerud
171500 	Stora kil
171501 	Stora kil
171502 	Frykerud
171503 	Boda
171600 	Grava
171601 	Grava
171700 	Frykerud
171701 	Frykerud
171801 	Nor
171802 	Segerstad
171901 	Borgvik
171902 	Ed
172001 	Bro
172002 	Ny-huggenäs
172003 	Ny-huggenäs
172004 	Botilsäter
172005 	Ölserud
172006 	Millesvik
172007 	Eskilsäter
172008 	Ny-huggenäs
172101 	Gillberga
172102 	Kila
172201 	Svanskog
172202 	Långserud
172301 	Stavnäs
172302 	Värmskog
172303 	Högerud
172401 	Glava
172500 	Sillerud
172501 	Sillerud
172601 	Karlanda
172602 	Holmedal
172603 	Blomskog
172604 	Trankil
172701 	Västra fågelvik
172702 	Töcksmark
172703 	Östervallskog
172801 	Järnskog
172802 	Skillingmark
172900 	Köla
172901 	Köla
173001 	Eda
173002 	Eda
173003 	Järnskog
173004 	Skillingmark
173005 	Köla
173101 	Bogen
173102 	Gunnarskog
173201 	Ny
173202 	Älgå
173301 	Mangskog
173302 	Brunskog
173303 	Brunskog
173304 	Boda
173400 	Glava
173401 	Gräsmark
173501 	Sunne
173502 	Västra ämtervik
173503 	Östra ämtervik
173600 	Lysvik
173601 	Lysvik
173701 	Fryksände
173702 	Lekvattnet
173703 	Vitsand
173704 	Nyskoga
173705 	Östmark
173706 	Norra finnskoga
173707 	Södra finnskoga
173708 	Dalby
173709 	Norra ny
173800 	Östmark
173801 	Östmark
173901 	Vitsand
173902 	Nyskoga
176000 	Storfors
176001 	Storfors
176002 	Bjurtjärn
176003 	Lungsund
176100 	Hammarö
176101 	Hammarö
176201 	Ransäter
176202 	Munkfors
176300 	Forshaga
176301 	Forshaga
176302 	Nedre ullerud
176303 	Övre ullerud
176400 	Grums
176401 	Grums
176402 	Borgvik
176403 	Ed
176404 	Värmskog
176500 	Silbodal
176501 	Silbodal
176502 	Sillerud
176503 	Karlanda
176504 	Holmedal
176505 	Blomskog
176506 	Trankil
176507 	Västra fågelvik
176508 	Töcksmark
176509 	Östervallskog
176600 	Sunne
176601 	Sunne
176602 	Västra ämtervik
176603 	Östra ämtervik
176604 	Gräsmark
176605 	Lysvik
178000 	Norrstrand
178001 	Karlstads domkyrkoförs
178002 	Norrstrand
178003 	Östra fågelvik
178004 	Väse
178005 	Älvsbacka
178006 	Nyed
178007 	Alster
178008 	Grava
178009 	Nor
178010 	Segerstad
178100 	Kristinehamn
178101 	Kristinehamn
178103 	Rudskoga
178104 	Visnums-kil
178105 	Visnum
178106 	Ölme
178200 	Filipstad
178201 	Filipstad
178203 	Brattfors
178204 	Nordmark
178205 	Gåsborn
178206 	Kroppa
178207 	Rämmen
178300 	Hagfors
178301 	Hagfors
178302 	Ekshärad
178303 	Gustav adolf
178304 	Norra råda
178305 	Sunnemo
178401 	Arvika östra
178402 	Arvika västra
178403 	Stavnäs
178404 	Högerud
178405 	Glava
178406 	Bogen
178407 	Gunnarskog
178408 	Ny
178409 	Älgå
178410 	Mangskog
178411 	Brunskog
178501 	Säffle
178502 	Tveta
178503 	Bro
178504 	Botilsäter
178505 	Ölserud
178506 	Millesvik
178507 	Eskilsäter
178508 	Ny-huggenäs
178509 	Gillberga
178510 	Kila
178511 	Svanskog
178512 	Långserud
180101 	Mosjö
180102 	Täby
180201 	Vintrosa
180202 	Tysslinge
180203 	Gräve
180301 	Kil
180302 	Ervalla
180303 	Axberg
180304 	Hovsta
180401 	Rinkaby
180402 	Glanshammar
180403 	Lillkyrka-ödeby
180404 	Lillkyrka-ödeby
180405 	Götlunda
180501 	Lännäs
180502 	Asker
180601 	Stora mellösa
180602 	Norrbyås
180701 	Gällersta
180702 	Ekeby
180801 	Sköllersta
180802 	Svennevad
180803 	Bo
180901 	Lerbäck
180902 	Snavlunda
181000 	Hammar
181001 	Hammar
181101 	Viby
181102 	Tångeråsa
181200 	Hallsberg
181301 	Hardemo
181302 	Kumla
181401 	Hidinge
181402 	Knista
181403 	Kräcklinge
181404 	Hackvad
181405 	Edsberg
181406 	Tångeråsa
181407 	Kvistbro
181501 	Kvistbro
181502 	Skagershult
181503 	Nysund
181600 	Grythyttan
181701 	Hjulsjö
181702 	Järnboås
181703 	Nora bergsförs.
181704 	Viker
181801 	Guldsmedshyttan
181802 	Lindesberg
182001 	Fellingsbro
182002 	Fellingsbro norra
182100 	Ramsberg
182101 	Ramsberg
182201 	Ljusnarsberg kbfd
182202 	Hörkens kbfd
186000 	Ramundeboda
186001 	Ramundeboda
186002 	Finnerödja
186003 	Tived
186004 	Skagershult
186100 	Hallsberg
186101 	Hallsberg
186102 	Viby
186103 	Tångeråsa
186104 	Sköllersta
186105 	Svennevad
186106 	Bo
186200 	Degerfors
186201 	Degerfors
186202 	Nysund
186300 	Hällefors
186301 	Hällefors
186302 	Grythyttan
186303 	Hjulsjö
186400 	Ljusnarsberg kbfd
186401 	Ljusnarsberg kbfd
186402 	Hörkens kbfd
186500 	Näsby
186501 	Näsby
188001 	Nikolai
188002 	Olaus petri
188003 	Mikael
188004 	Almby
188005 	Mosjö
188006 	Täby
188007 	Vintrosa
188008 	Tysslinge
188009 	Gräve
188010 	Kil
188011 	Ervalla
188012 	Axberg
188013 	Hovsta
188014 	Lännäs
188015 	Asker
188016 	Stora mellösa
188017 	Norrbyås
188018 	Gällersta
188019 	Hidinge
188020 	Knista
188021 	Kräcklinge
188022 	Hackvad
188023 	Edsberg
188024 	Tångeråsa
188025 	Kvistbro
188026 	Rinkaby
188027 	Glanshammar
188028 	Lillkyrka-ödeby
188029 	Lillkyrka-ödeby
188030 	Mikael
188100 	Kumla
188101 	Kumla
188102 	Hardemo
188103 	Ekeby
188200 	Askersund
188201 	Askersund
188202 	Askersund
188203 	Lerbäck
188204 	Snavlunda
188205 	Hammar
188300 	Karlskoga
188301 	Karlskoga
188400 	Nora bergsförs.
188401 	Nora bergsförs.
188402 	Hjulsjö
188403 	Järnboås
188404 	Nora bergsförs.
188405 	Viker
188500 	Lindesberg
188501 	Lindesberg
188502 	Lindesberg
188503 	Guldsmedshyttan
188504 	Näsby
188505 	Fellingsbro
188506 	Fellingsbro norra
188507 	Ramsberg
190101 	Torpa
190102 	Kung karl
190103 	Kungs-barkarö
190104 	Björskog
190201 	Arboga landsförs.
190202 	Himmeta
190203 	Medåker
190204 	Västra skedvi
190300 	Kolsva
190301 	Kolsva
190302 	Kolsva
190401 	Hed
190402 	Skinnskatteberg
190403 	Gunnilbo
190501 	Odensvi
190502 	Munktorp
190601 	Kolbäck
190602 	Rytterne
190603 	Säby
190700 	Sura
190701 	Sura
190702 	Ramnäs
190703 	Västervåla
190801 	Ramnäs
190802 	Västervåla
191001 	Karbenning
191002 	Västerfärnebo
191003 	Fläckebo
191101 	Haraker
191102 	Romfartuna
191103 	Skultuna
191201 	Lillhärad
191202 	Dingtuna
191203 	Västerås-barkarö
191301 	Irsta
191302 	Kärrbo
191303 	Kungsåra
191304 	Ängsö
191305 	Björksta
191401 	Hubbo
191402 	Tillberga
191403 	Tortuna
191404 	Sevalla
191501 	Simtuna
191502 	Frösthult
191503 	Härnevi
191504 	Torstuna
191505 	Österunda
191506 	Altuna
191600 	Vittinge
191601 	Vittinge
191701 	Västerlövsta
191702 	Huddunge
191703 	Enåker
191704 	Vittinge
191705 	Nora
191706 	Östervåla
191707 	Harbo
191801 	Norrby
191802 	Tärna
191803 	Kumla
191804 	Kila
191900 	Möklinta
191901 	Möklinta
192000 	Nora
192001 	Nora
192101 	Östervåla
192102 	Harbo
196000 	Kung karl
196001 	Kung karl
196003 	Torpa
196004 	Kungs-barkarö
196005 	Björskog
196101 	Hallstahammar
196102 	Berg
196103 	Kolbäck
196104 	Säby
196200 	Norberg
196201 	Norberg
196202 	Karbenning
198001 	Västerås domkyrkoförs.
198002 	Lundby
198003 	Badelunda
198004 	Skerike
198005 	Haraker
198006 	Romfartuna
198007 	Skultuna
198008 	Lillhärad
198009 	Dingtuna
198010 	Västerås-barkarö
198011 	Irsta
198012 	Kärrbo
198013 	Kungsåra
198014 	Ängsö
198015 	Björksta
198016 	Hubbo
198017 	Tillberga
198018 	Tortuna
198019 	Sevalla
198020 	Rytterne
198100 	Sala
198101 	Sala
198102 	Västerfärnebo
198103 	Fläckebo
198104 	Norrby
198105 	Tärna
198106 	Kumla
198107 	Kila
198108 	Möklinta
198200 	Västanfors
198201 	Västanfors
198202 	Västervåla
198300 	Köping
198301 	Köping
198302 	Himmeta
198303 	Västra skedvi
198304 	Kolsva
198305 	Odensvi
198306 	Munktorp
198400 	Arboga stadsförs.
198401 	Arboga stadsförs.
198402 	Arboga landsförs.
198403 	Medåker
198404 	Götlunda
200101 	Horndals kbfd
200102 	By kbfd
200201 	Folkärna kbfd
200202 	Krylbo kbfd
200300 	Grytnäs
200401 	Garpenberg
200402 	Hedemora
200501 	Husby kbfd
200502 	Långhyttans kbfd
200503 	Långhyttans kbfd
200600 	Stora skedvi
200601 	Stora skedvi
200701 	Vika
200702 	Hosjö
200800 	Sundborn
200801 	Sundborn
200901 	Grycksbo kbfd
200902 	Stora kopparbergs kbfd
200903 	Aspeboda
201001 	Svärdsjö
201002 	Svartnäs
201100 	Enviken
201101 	Enviken
201201 	Stora tuna kbfd
201202 	Torsång
201301 	Gustafs
201302 	Silvberg
201401 	Söderbärke
201402 	Söderbärke
201403 	Söderbärke
201500 	Norrbärke
201600 	Ludvika
201701 	Grängesberg
201702 	Grangärde
201800 	Säfsnäs
201801 	Säfsnäs
201900 	Nås
201901 	Nås
202000 	Floda
202001 	Floda
202101 	Järna kbfd
202102 	Vansbro kbfd
202103 	Nås
202104 	Äppelbo
202200 	Äppelbo
202201 	Äppelbo
202301 	Malung
202302 	Malung
202303 	Lima
202304 	Lima
202305 	Transtrand
202401 	Lima
202402 	Lima
202500 	Transtrand
202501 	Transtrand
202601 	Mockfjärd
202602 	Gagnef
202603 	Floda
202700 	Ål
202701 	Ål
202800 	Bjursås
202801 	Bjursås
202901 	Leksand
202902 	Djura
202903 	Ål
202904 	Siljansnäs
203000 	Siljansnäs
203001 	Siljansnäs
203101 	Rättvik
203102 	Bingsjö-dådran
203103 	Boda
203104 	Ore
203200 	Boda
203300 	Ore
203301 	Ore
203401 	Skattunge f d kapellag
203402 	Orsa utom skattunge
203500 	Våmhus
203501 	Våmhus
203700 	Sollerön
203701 	Sollerön
203801 	Venjans kbfd
203802 	Venjans kbfd
203901 	Älvdalen
203902 	Älvdalen
203903 	Älvdalen
203904 	Särna
203905 	Idre
204000 	Särna
204001 	Särna
204100 	Idre
204101 	Idre
206000 	Krylbo kbfd
206100 	Norrbärke
206101 	Norrbärke
206102 	Söderbärke
206200 	Mora
206201 	Mora
206202 	Våmhus
206203 	Sollerön
206204 	Venjans kbfd
206205 	Venjans kbfd
208000 	Kristine
208001 	Kristine
208002 	Grycksbo kbfd
208003 	Stora kopparbergs kbfd
208004 	Aspeboda
208005 	Vika
208006 	Hosjö
208007 	Sundborn
208008 	Svärdsjö
208009 	Svartnäs
208010 	Enviken
208011 	Bjursås
208100 	Borlänge kbfd
208101 	Borlänge kbfd
208102 	Stora tuna kbfd
208103 	Torsång
208200 	Säter
208201 	Säter
208202 	Stora skedvi
208203 	Gustafs
208204 	Silvberg
208300 	Hedemora
208301 	Hedemora
208302 	Garpenberg
208303 	Husby kbfd
208304 	Långhyttans kbfd
208305 	Långhyttans kbfd
208400 	Avesta
208401 	Avesta
208402 	Horndals kbfd
208403 	By kbfd
208404 	Folkärna kbfd
208405 	Krylbo kbfd
208406 	Grytnäs
208500 	Ludvika
208501 	Ludvika
208502 	Grängesberg
208503 	Grangärde
208504 	Säfsnäs
210101 	Åmot
210102 	Ockelbo
210103 	Lingbo
210200 	Järbo
210201 	Järbo
210300 	Ovansjö
210301 	Ovansjö
210400 	Hofors
210401 	Hofors
210402 	Torsåker
210500 	Torsåker
210501 	Torsåker
210600 	Årsunda
210601 	Årsunda
210700 	Österfärnebo
210701 	Österfärnebo
210800 	Hedesunda
210801 	Hedesunda
210900 	Valbo
210901 	Valbo
211000 	Hille
211001 	Hille
211100 	Hamrånge
211101 	Hamrånge
211201 	Lingbo
211202 	Skog
211301 	Ljusne
211302 	Söderala
211303 	Bergvik
211304 	Mo
211400 	Rengsjö
211401 	Rengsjö
211501 	Trönö
211502 	Norrala
211600 	Enånger
211701 	Njutånger
211702 	Nianfors
211703 	Enånger
211801 	Segersta
211802 	Hanebo
212001 	Alfta
212002 	Alfta
212101 	Ovanåker
212102 	Voxna
212103 	Alfta
212201 	Hamra
212202 	Los
212301 	Färila
212302 	Kårböle
212400 	Ramsjö
212401 	Ramsjö
212500 	Ljusdal
212600 	Järvsö
212601 	Järvsö
212701 	Undersvik
212702 	Arbrå
212800 	Delsbo
212801 	Delsbo
212901 	Bjuråker
212902 	Norrbo
213001 	Forsa
213002 	Hög
213101 	Hälsingtuna
213102 	Rogsta
213201 	Ilsbo
213202 	Harmånger
213203 	Jättendal
213204 	Gnarp
213205 	Bergsjö
213206 	Hassela
213300 	Gnarp
213301 	Gnarp
213400 	Bergsjö
213401 	Bergsjö
213500 	Hassela
213501 	Hassela
216000 	Ovansjö
216001 	Ovansjö
216100 	Ljusdal
216101 	Ljusdal
216102 	Hamra
216103 	Los
216104 	Färila
216105 	Kårböle
216106 	Ramsjö
216107 	Järvsö
218001 	Maria
218002 	Staffan
218003 	Hamrånge
218004 	Hedesunda
218005 	Hille
218006 	Valbo
218007 	Tomas
218008 	Maria
218100 	Sandviken
218101 	Sandviken
218102 	Ovansjö
218103 	Järbo
218104 	Årsunda
218105 	Österfärnebo
218201 	Söderhamn
218202 	Sandarne
218203 	Skog
218204 	Ljusne
218205 	Söderala
218206 	Bergvik
218207 	Mo
218208 	Trönö
218209 	Norrala
218301 	Bollnäs
218302 	Bollnäs
218303 	Bollnäs
218304 	Rengsjö
218305 	Segersta
218306 	Hanebo
218307 	Alfta
218308 	Undersvik
218309 	Arbrå
218401 	Hudiksvall
218402 	Idenor
218403 	Hälsingtuna
218404 	Rogsta
218405 	Njutånger
218406 	Nianfors
218407 	Enånger
218408 	Delsbo
218409 	Bjuråker
218410 	Norrbo
218411 	Forsa
218412 	Hög
220100 	Haverö
220101 	Haverö
220200 	Borgsjö
220201 	Borgsjö
220300 	Torp
220301 	Torp
220400 	Stöde
220401 	Stöde
220501 	Sättna
220502 	Selånger
220600 	Tuna
220601 	Tuna
220602 	Attmar
220700 	Attmar
220800 	Njurunda
220801 	Njurunda
220900 	Alnö
221001 	Indal
221002 	Holm
221003 	Liden
221101 	Ljustorp
221102 	Hässjö
221103 	Tynderö
221201 	Häggdånger
221202 	Stigsjö
221203 	Viksjö
221204 	Säbrå
221205 	Hemsö
221300 	Högsjö
221301 	Högsjö
221401 	Nora
221402 	Skog
221500 	Nordingrå
221501 	Nordingrå
221601 	Vibyggerå
221602 	Ullånger
221700 	Bjärtrå
221701 	Bjärtrå
221801 	Styrnäs
221802 	Gålsjö f d bruksförs.
221803 	Boteå utom gålsjö
221804 	Överlännäs
221805 	Sånga
221901 	Dal
221902 	Torsåker
221903 	Ytterlännäs
222001 	Graninge
222002 	Långsele
222101 	Ed
222102 	Resele
222200 	Helgum
222201 	Helgum
222301 	Edsele
222302 	Ramsele
222400 	Ådals-liden
222401 	Ådals-liden
222500 	Junsele
222501 	Junsele
222601 	Fjällsjö
222602 	Bodum
222603 	Tåsjö
222700 	Tåsjö
222801 	Solbergs kbfd
222802 	Anundsjö kbfd
222803 	Skorped
222901 	Sidensjö
222902 	Nätra
223000 	Mo
223100 	Själevad
223101 	Själevad
223102 	Mo
223200 	Arnäs
223300 	Grundsunda
223301 	Grundsunda
223400 	Gideå
223401 	Gideå
223500 	Björna
223501 	Björna
223600 	Trehörningsjö
223601 	Trehörningsjö
226000 	Borgsjö
226001 	Borgsjö
226002 	Borgsjö
226003 	Haverö
226004 	Torp
226100 	Skön
226200 	Timrå
226201 	Timrå
226202 	Ljustorp
226203 	Hässjö
226204 	Tynderö
228000 	Härnösand
228001 	Härnösand
228002 	Högsjö
228003 	Häggdånger
